address,location,latitude,longitude,temp
123 KIM TIAN RD SINGAPORE,"123, Kim Tian Road, 161126, Kim Tian Road, Singapore, Singapore",1.2837025,103.8292037,
117 BT MERAH CTRL SINGAPORE,,1.2837258,103.8154224,
6 KIM TIAN RD SINGAPORE,"6, Kim Tian Road, 169263, Kim Tian Road, Singapore, Singapore",1.2838936,103.8273359,
116 BT MERAH CTRL SINGAPORE,,1.2839699,103.8149968,
34 UPP CROSS ST SINGAPORE,"34, Upper Cross Street, 058332, Upper Cross Street, Singapore, Singapore",1.2840671,103.8449957,
161 BT MERAH CTRL SINGAPORE,,1.2841611,103.8160563,
532 UPP CROSS ST SINGAPORE,"532, Upper Cross Street, 050532, Upper Cross Street, Singapore, Singapore",1.2841812,103.8459737,
115 BT MERAH CTRL SINGAPORE,,1.2842039,103.8146073,
16 OUTRAM HILL SINGAPORE,"Outram Hill, 169040, Singapore, Singapore",1.2842161,103.8362932,
49 KIM PONG RD SINGAPORE,,1.2843564,103.8304128,
2 REDHILL CL SINGAPORE,"2, Redhill Close, 151002, Redhill Close, Singapore, Singapore",1.28439975,103.8172656,
535 UPP CROSS ST SINGAPORE,"535, Upper Cross Street, 050535, Upper Cross Street, Singapore, Singapore",1.2845348,103.8462566,
3 REDHILL CL SINGAPORE,"3, Redhill Close, 151003, Redhill Close, Singapore, Singapore",1.2845461,103.8167037,
41 KIM CHENG ST SINGAPORE,"Kim Cheng Street, 169715, Singapore, Singapore",1.2845581,103.8319423,
34 KIM CHENG ST SINGAPORE,"Kim Cheng Street, 169715, Singapore, Singapore",1.2845581,103.8319423,
42 KIM CHENG ST SINGAPORE,"Kim Cheng Street, 169715, Singapore, Singapore",1.2845581,103.8319423,
45 KIM CHENG ST SINGAPORE,"Kim Cheng Street, 169715, Singapore, Singapore",1.2845581,103.8319423,
126 BT MERAH VIEW SINGAPORE,,1.2845642,103.8238775,
5 REDHILL CL SINGAPORE,"5, Redhill Close, 151005, Redhill Close, Singapore, Singapore",1.28457435,103.8175889,
533 UPP CROSS ST SINGAPORE,"533, Upper Cross Street, 050533, Upper Cross Street, Singapore, Singapore",1.2846009,103.8453028,
6 REDHILL CL SINGAPORE,"6, Redhill Close, 151006, Redhill Close, Singapore, Singapore",1.28477355,103.8169362,
23 JLN MEMBINA SINGAPORE,,1.284832,103.826705,
130 BT MERAH VIEW SINGAPORE,,1.2848388,103.8244875,
116 BT MERAH VIEW SINGAPORE,,1.2848855,103.8212554,
7 REDHILL CL SINGAPORE,"7, Redhill Close, 151007, Redhill Close, Singapore, Singapore",1.2848944,103.8176197,
536 UPP CROSS ST SINGAPORE,"536, Upper Cross Street, 050536, Upper Cross Street, Singapore, Singapore",1.28490785,103.8456623,
38 KIM PONG RD SINGAPORE,,1.2849128,103.8302774,
9 REDHILL CL SINGAPORE,"9, Redhill Close, 151009, Redhill Close, Singapore, Singapore",1.28492285,103.8163778,
10 REDHILL CL SINGAPORE,"10, Redhill Close, 151010, Redhill Close, Singapore, Singapore",1.2849346,103.8160849,
1 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
15 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
88 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
87 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
70 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
69 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
68 REDHILL CL SINGAPORE,"Redhill Close, 150115, Singapore, Singapore",1.2849468,103.8181605,
124A BT MERAH VIEW SINGAPORE,,1.2850048,103.8228448,
37 LIM LIAK ST SINGAPORE,"37, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.2850806,103.8304894,
8 REDHILL CL SINGAPORE,"8, Redhill Close, 151008, Redhill Close, Singapore, Singapore",1.2850947,103.8168617,
32 NEW MKT RD SINGAPORE,,1.2850983,103.8425388,
35 LIM LIAK ST SINGAPORE,"35, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.2851036,103.8310234,
125 BT MERAH VIEW SINGAPORE,,1.28511,103.8239022,
21 JLN MEMBINA SINGAPORE,,1.2851155,103.8257883,
33 LIM LIAK ST SINGAPORE,"33, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.28511865,103.8315734,
17 REDHILL CL SINGAPORE,"17, Redhill Close, 151017, Redhill Close, Singapore, Singapore",1.2852035,103.8176651,
538 UPP CROSS ST SINGAPORE,"538, Upper Cross Street, 050538, Upper Cross Street, Singapore, Singapore",1.2852438,103.8456998,
127 BT MERAH LANE 1 SINGAPORE,"Blk 127, Bukit Merah Lane 1, 150127, Bukit Merah Lane 1, Singapore, Singapore",1.2853163,103.8033948,
124B BT MERAH VIEW SINGAPORE,,1.2853179,103.8231264,
17 SENG POH RD SINGAPORE,,1.2853186,103.8332181,
22 JLN MEMBINA SINGAPORE,,1.2853234,103.8263274,
29 LIM LIAK ST SINGAPORE,"29, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.2853913,103.8303996,
25 LIM LIAK ST SINGAPORE,"25, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.28541625,103.8312762,
13 REDHILL CL SINGAPORE,"13, Redhill Close, 151013, Redhill Close, Singapore, Singapore",1.285417,103.8169188,
27 LIM LIAK ST SINGAPORE,"27, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.28544075,103.8308348,
21 LIM LIAK ST SINGAPORE,"21, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.285447,103.8321607,
23 LIM LIAK ST SINGAPORE,"23, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.2854742,103.8317179,
19 LIM LIAK ST SINGAPORE,"19, Lim Liak Street, 163028, Lim Liak Street, Singapore, Singapore",1.2855036,103.8325971,
11 REDHILL CL SINGAPORE,"11, Redhill Close, 151011, Redhill Close, Singapore, Singapore",1.2855279,103.8162478,
46 SENG POH RD SINGAPORE,"Toast Box, #01-46, 133 New Bridge Rd, Chinatown Point,, 059413, 133 New Bridge Rd, Chinatown Point,, Singapore, Singapore",1.2855861,103.8450509,
14 REDHILL CL SINGAPORE,"14, Redhill Close, 151014, Redhill Close, Singapore, Singapore",1.2856059,103.8171458,
26 TIONG BAHRU RD SINGAPORE,"26, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.28566825,103.830827,
19 JLN MEMBINA SINGAPORE,,1.2856686,103.8262778,
28 TIONG BAHRU RD SINGAPORE,"Tiong Bahru Post Office, 28, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.2856895,103.8304889,
22 TIONG BAHRU RD SINGAPORE,"22, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.2857011,103.8317124,
24 TIONG BAHRU RD SINGAPORE,"24, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.2857242,103.8312657,
20 JLN MEMBINA SINGAPORE,,1.2857242,103.8257099,
20 TIONG BAHRU RD SINGAPORE,"20, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.28575365,103.8321475,
18 REDHILL CL SINGAPORE,"18, Redhill Close, 151018, Redhill Close, Singapore, Singapore",1.285802,103.8178329,
18 TIONG BAHRU RD SINGAPORE,"Blk 18, Tiong Bahru Road, 168727, Tiong Bahru Road, Singapore, Singapore",1.2858236,103.8323771,
19 REDHILL CL SINGAPORE,"19, Redhill Close, 151019, Redhill Close, Singapore, Singapore",1.28604615,103.8178417,
124 BT MERAH LANE 1 SINGAPORE,"Blk 124, Bukit Merah Lane 1, 150127, Bukit Merah Lane 1, Singapore, Singapore",1.2860696,103.8034154,
12 REDHILL CL SINGAPORE,"12, Redhill Close, 151012, Redhill Close, Singapore, Singapore",1.2860879,103.8165147,
16 REDHILL CL SINGAPORE,"16, Redhill Close, 151016, Redhill Close, Singapore, Singapore",1.286117,103.8171533,
7 TIONG BAHRU RD SINGAPORE,"7, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.28615125,103.8311436,
9 TIONG BAHRU RD SINGAPORE,"9, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.28616365,103.83045,
3 TIONG BAHRU RD SINGAPORE,"3, Tiong Bahru Road, 168727, Tiong Bahru Road, Singapore, Singapore",1.286189,103.8323711,
5 TIONG BAHRU RD SINGAPORE,"5, Tiong Bahru Road, 163028, Tiong Bahru Road, Singapore, Singapore",1.2862067,103.8317635,
111 BT MERAH VIEW SINGAPORE,,1.2862613,103.8237198,
10B BOON TIONG RD SINGAPORE,,1.2863126,103.8291447,
113 BT MERAH VIEW SINGAPORE,,1.2864014,103.8229828,
28 JLN BT MERAH SINGAPORE,,1.286411,103.8098657,
21 REDHILL CL SINGAPORE,"21, Redhill Close, 151021, Redhill Close, Singapore, Singapore",1.2864523,103.8176817,
122 BT MERAH LANE 1 SINGAPORE,"Blk 122, Bukit Merah Lane 1, 155122, Bukit Merah Lane 1, Singapore, Singapore",1.2864604,103.8041981,
10A BOON TIONG RD SINGAPORE,,1.2864775,103.8291371,
2A BOON TIONG RD SINGAPORE,"2A, Jalan Bukit Ho Swee, 168895, Jalan Bukit Ho Swee, Singapore, Singapore",1.28649045,103.8331933,
1 JLN BT MERAH SINGAPORE,,1.2865392,103.8082533,
83 REDHILL LANE SINGAPORE,"83, Redhill Lane, 150083, Redhill Lane, Singapore, Singapore",1.286557,103.8192815,
8A BOON TIONG RD SINGAPORE,,1.2865781,103.8301074,
114 BT MERAH VIEW SINGAPORE,,1.2865784,103.8224276,
6B BOON TIONG RD SINGAPORE,,1.2865929,103.8307339,
95A HENDERSON RD SINGAPORE,"95A, Henderson Road, 151116, Henderson Road, Singapore, Singapore",1.2866077,103.8213624,
22 REDHILL CL SINGAPORE,"22, Redhill Close, 151022, Redhill Close, Singapore, Singapore",1.28660805,103.817962,
9B BOON TIONG RD SINGAPORE,,1.286639,103.8290097,
4A BOON TIONG RD SINGAPORE,,1.2866399,103.8325108,
28 HOY FATT RD SINGAPORE,"28, Hoy Fatt Road, 151028, Hoy Fatt Road, Singapore, Singapore",1.2866499,103.8101623,
4B BOON TIONG RD SINGAPORE,,1.2866563,103.8319328,
2 JLN BT MERAH SINGAPORE,,1.2867153,103.8068198,
20 REDHILL CL SINGAPORE,"20, Redhill Close, 151022, Redhill Close, Singapore, Singapore",1.2867348,103.8172976,
45 LENGKOK BAHRU SINGAPORE,"45, Lengkok Bahru, 150045, Lengkok Bahru, Singapore, Singapore",1.28673745,103.8126933,
6A BOON TIONG RD SINGAPORE,,1.286799,103.8313019,
44 LENGKOK BAHRU SINGAPORE,"44, Lengkok Bahru, 150044, Lengkok Bahru, Singapore, Singapore",1.28680895,103.8119242,
2C BOON TIONG RD SINGAPORE,,1.2868491,103.8328144,
86 REDHILL CL SINGAPORE,"Providence Clinic @ Redhill, 86, Redhill Lane, 151088, Redhill Lane, Singapore, Singapore",1.2869037,103.8188227,
11 JLN BT MERAH SINGAPORE,,1.2869066,103.8088114,
43 LENGKOK BAHRU SINGAPORE,"43, Lengkok Bahru, 150043, Lengkok Bahru, Singapore, Singapore",1.28693295,103.8110735,
9A BOON TIONG RD SINGAPORE,,1.2869451,103.8285653,
95B HENDERSON RD SINGAPORE,"95B, Henderson Road, 151116, Henderson Road, Singapore, Singapore",1.2869683,103.8216922,
46 LENGKOK BAHRU SINGAPORE,"46, Lengkok Bahru, 150046, Lengkok Bahru, Singapore, Singapore",1.28698595,103.8127183,
10 JLN KUKOH SINGAPORE,,1.2870112,103.8390835,
8B BOON TIONG RD SINGAPORE,,1.2871074,103.8303361,
47 LENGKOK BAHRU SINGAPORE,"47, Lengkok Bahru, 151047, Lengkok Bahru, Singapore, Singapore",1.2871081,103.8118636,
48 LENGKOK BAHRU SINGAPORE,"48, Lengkok Bahru, 151048, Lengkok Bahru, Singapore, Singapore",1.28716635,103.8113353,
1 TIONG BAHRU RD SINGAPORE,"Aft Tiong Bahru Rd, Henderson Park Connector, 151116, Henderson Park Connector, Singapore, Singapore",1.2872087,103.8225666,
17 TIONG BAHRU RD SINGAPORE,"Aft Tiong Bahru Rd, Henderson Park Connector, 151116, Henderson Park Connector, Singapore, Singapore",1.2872087,103.8225666,
9 JLN KUKOH SINGAPORE,"9, Jalan Kukoh, 169875, Jalan Kukoh, Singapore, Singapore",1.2872445,103.8394871,
71 REDHILL RD SINGAPORE,"71, Redhill Road, 150071, Redhill Road, Singapore, Singapore",1.28732515,103.817322,
2 JLN BT HO SWEE SINGAPORE,,1.2873461,103.831838,
82 REDHILL LANE SINGAPORE,"82, Redhill Lane, 150082, Redhill Lane, Singapore, Singapore",1.2873461,103.8194827,
110 BT MERAH VIEW SINGAPORE,,1.2873467,103.8230391,
8 JLN BT HO SWEE SINGAPORE,,1.2873852,103.8323269,
95C HENDERSON RD SINGAPORE,"95C, Henderson Road, 151116, Henderson Road, Singapore, Singapore",1.28741125,103.8220512,
4 JLN BT HO SWEE SINGAPORE,,1.2874406,103.8312719,
12 JLN BT MERAH SINGAPORE,,1.2874551,103.8070691,
7 JLN BT MERAH SINGAPORE,,1.2874633,103.8080322,
8 JLN KUKOH SINGAPORE,"8A, Jalan Kukoh, 169875, Jalan Kukoh, Singapore, Singapore",1.2874812,103.8394067,
10 JLN BT HO SWEE SINGAPORE,,1.2875052,103.8328117,
32 JLN BT HO SWEE SINGAPORE,,1.2875293,103.8284641,
72 REDHILL RD SINGAPORE,"Blk 72, Redhill Road, 150072, Redhill Road, Singapore, Singapore",1.2875471,103.8163473,
49 HOY FATT RD SINGAPORE,,1.2875487,103.8117093,
53 CHIN SWEE RD SINGAPORE,"53, Chin Swee Road, 160053, Chin Swee Road, Singapore, Singapore",1.28761575,103.8414011,
6 JLN BT HO SWEE SINGAPORE,,1.287659,103.831453,
33 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, 169075, Singapore, Singapore",1.2876934,103.8323247,
18 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, 169075, Singapore, Singapore",1.2876934,103.8323247,
31 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, 169075, Singapore, Singapore",1.2876934,103.8323247,
12 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, 169075, Singapore, Singapore",1.2876934,103.8323247,
16 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, 169075, Singapore, Singapore",1.2876934,103.8323247,
14 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, 169075, Singapore, Singapore",1.2876934,103.8323247,
51 LENGKOK BAHRU SINGAPORE,"51, Lengkok Bahru, 150051, Lengkok Bahru, Singapore, Singapore",1.2877094,103.8121867,
30 JLN KLINIK SINGAPORE,,1.2877349,103.8281799,
13 JLN BT MERAH SINGAPORE,,1.2877563,103.8072266,
81 REDHILL LANE SINGAPORE,"81, Redhill Lane, 150081, Redhill Lane, Singapore, Singapore",1.28779935,103.8194059,
50 HOY FATT RD SINGAPORE,"Blk 50, Hoy Fatt Road, 150050, Hoy Fatt Road, Singapore, Singapore",1.2879359,103.8110748,
14 JLN BT MERAH SINGAPORE,,1.2879364,103.8077247,
28 JLN KLINIK SINGAPORE,,1.2879648,103.8281947,
96 HENDERSON RD SINGAPORE,"96A, Henderson Road, 151106, Henderson Road, Singapore, Singapore",1.28797955,103.8219434,
96A HENDERSON RD SINGAPORE,"96A, Henderson Road, 151106, Henderson Road, Singapore, Singapore",1.28797955,103.8219434,
73A REDHILL RD SINGAPORE,"Redhill Rise, 73A, Redhill Road, 151073, Redhill Road, Singapore, Singapore",1.28798455,103.816749,
74A REDHILL RD SINGAPORE,"Redhill Rise, 74A, Redhill Road, 151074, Redhill Road, Singapore, Singapore",1.2880105,103.816317,
35 JLN RUMAH TINGGI SINGAPORE,"35, Jalan Rumah Tinggi, 150035, Jalan Rumah Tinggi, Singapore, Singapore",1.2880727,103.8090351,
75A REDHILL RD SINGAPORE,,1.2880798,103.8153238,
96B HENDERSON RD SINGAPORE,"96B, Henderson Road, 151106, Henderson Road, Singapore, Singapore",1.2881168,103.8214942,
34 JLN BT HO SWEE SINGAPORE,,1.2881222,103.827015,
10 JLN RUMAH TINGGI SINGAPORE,"10, Jalan Rumah Tinggi, 150010, Jalan Rumah Tinggi, Singapore, Singapore",1.2881296,103.8084045,
20 JLN KLINIK SINGAPORE,,1.2881626,103.8290664,
26 JLN KLINIK SINGAPORE,,1.2881914,103.8284669,
94 HAVELOCK RD SINGAPORE,,1.2882459,103.8332694,
46 JLN BT HO SWEE SINGAPORE,,1.2882996,103.8261691,
36 BEO CRES SINGAPORE,"36, Beo Crescent, 160040, Beo Crescent, Singapore, Singapore",1.2883027,103.8271796,
77A REDHILL RD SINGAPORE,"Redhill Rise, 77A, Redhill Road, 151077, Redhill Road, Singapore, Singapore",1.28841695,103.8173674,
52 LENGKOK BAHRU SINGAPORE,"52, Lengkok Bahru, 150052, Lengkok Bahru, Singapore, Singapore",1.2884463,103.8129011,
48 LOWER DELTA RD SINGAPORE,"Blk 48, Lower Delta Road, 169567, Lower Delta Road, Singapore, Singapore",1.2884905,103.8256843,
75B REDHILL RD SINGAPORE,,1.2884934,103.8159527,
8 JLN RUMAH TINGGI SINGAPORE,"8, Jalan Rumah Tinggi, 150008, Jalan Rumah Tinggi, Singapore, Singapore",1.2885005,103.808124,
38 BEO CRES SINGAPORE,"38, Beo Crescent, 160040, Beo Crescent, Singapore, Singapore",1.2885007,103.8272945,
95 HAVELOCK RD SINGAPORE,,1.2885033,103.8328845,
36 JLN RUMAH TINGGI SINGAPORE,"Opposite Blk 36, Jalan Rumah Tinggi, 150037, Jalan Rumah Tinggi, Singapore, Singapore",1.2886602,103.8092649,
39 JLN RUMAH TINGGI SINGAPORE,"39, Jalan Rumah Tinggi, 151039, Jalan Rumah Tinggi, Singapore, Singapore",1.28871865,103.8101298,
40 JLN RUMAH TINGGI SINGAPORE,"40, Jalan Rumah Tinggi, 151040, Jalan Rumah Tinggi, Singapore, Singapore",1.2887231,103.8105127,
38 JLN RUMAH TINGGI SINGAPORE,"38, Jalan Rumah Tinggi, 150038, Jalan Rumah Tinggi, Singapore, Singapore",1.28873075,103.809769,
22 HAVELOCK RD SINGAPORE,,1.2887371,103.828882,
76A REDHILL RD SINGAPORE,,1.2888172,103.8167329,
40 BEO CRES SINGAPORE,"Beo Crescent Food Centre, 40, Beo Crescent, 160040, Beo Crescent, Singapore, Singapore",1.2888364,103.8273436,
9 JLN RUMAH TINGGI SINGAPORE,"9, Jalan Rumah Tinggi, 150009, Jalan Rumah Tinggi, Singapore, Singapore",1.2889004,103.808382,
106 HENDERSON CRES SINGAPORE,"Ascensia Academy, 106A, Henderson Crescent, 151106, Henderson Crescent, Singapore, Singapore",1.2889378,103.8223959,
53 LENGKOK BAHRU SINGAPORE,"53, Lengkok Bahru, 150053, Lengkok Bahru, Singapore, Singapore",1.28899655,103.813144,
75C REDHILL RD SINGAPORE,,1.2890358,103.8163551,
29 HAVELOCK RD SINGAPORE,,1.2890572,103.8309888,
168A QUEENSWAY SINGAPORE,"168A, Queensway, 141168, Queensway, Singapore, Singapore",1.2891149,103.803549,
24 BEO CRES SINGAPORE,"The Beo Crescent, Singapore, Singapore",1.2891495,103.82677,
54 LENGKOK BAHRU SINGAPORE,"Blk 54, Lengkok Bahru, 150054, Lengkok Bahru, Singapore, Singapore",1.2893088,103.8139574,
54 NILE RD SINGAPORE,,1.289361,103.8292984,
53 HAVELOCK RD SINGAPORE,"53, Havelock Road, 161022, Havelock Road, Singapore, Singapore",1.28939675,103.8289208,
52 HAVELOCK RD SINGAPORE,"52, Havelock Road, 160040, Havelock Road, Singapore, Singapore",1.2894586,103.8286951,
63B LENGKOK BAHRU SINGAPORE,"Singapore Pools Lengkok Bahru, 63B, Lengkok Bahru, 152063, Lengkok Bahru, Singapore, Singapore",1.2894749,103.8157236,
37 JLN RUMAH TINGGI SINGAPORE,"37A, Jalan Rumah Tinggi, 150037, Jalan Rumah Tinggi, Singapore, Singapore",1.2895205,103.810611,
54 HAVELOCK RD SINGAPORE,"54A, Havelock Road, 161022, Havelock Road, Singapore, Singapore",1.28966215,103.8292211,
63A LENGKOK BAHRU SINGAPORE,"Lengkok Bahru Heights, 63A, Lengkok Bahru, 151063, Lengkok Bahru, Singapore, Singapore",1.28970785,103.8152855,
50 HAVELOCK RD SINGAPORE,"UOB, 50, Havelock Road, 160050, Havelock Road, Singapore, Singapore",1.2897724,103.8268275,
168 STIRLING RD SINGAPORE,"168, Stirling Road, 140168, Stirling Road, Singapore, Singapore",1.28979865,103.803119,
51 NILE RD SINGAPORE,,1.2897988,103.8279217,
167 STIRLING RD SINGAPORE,"167, Stirling Road, 140167, Stirling Road, Singapore, Singapore",1.2898069,103.8028174,
32 LOWER DELTA RD SINGAPORE,,1.2898577,103.8260459,
171 STIRLING RD SINGAPORE,"171A, Stirling Road, 141171, Stirling Road, Singapore, Singapore",1.28998555,103.8038442,
105 HENDERSON CRES SINGAPORE,"105 Henderson Crescent Lobby Drive-Through, 150105, Singapore, Singapore",1.2900057,103.8229408,
55 HAVELOCK RD SINGAPORE,"55, Havelock Road, 161022, Havelock Road, Singapore, Singapore",1.2900801,103.8293057,
56 HAVELOCK RD SINGAPORE,"56, Havelock Road, 160040, Havelock Road, Singapore, Singapore",1.2901179,103.8289816,
58 HAVELOCK RD SINGAPORE,"58, Havelock Road, 160040, Havelock Road, Singapore, Singapore",1.29014035,103.8281468,
57 HAVELOCK RD SINGAPORE,"57, Havelock Road, 160040, Havelock Road, Singapore, Singapore",1.2901627,103.828593,
169 STIRLING RD SINGAPORE,"Stirling Seafood, 169, Stirling Road, 140170, Stirling Road, Singapore, Singapore",1.2904106,103.803419,
87 ZION RD SINGAPORE,"Blk 87, 87, Zion Road, 239426, Zion Road, Singapore, Singapore",1.2906522,103.8326076,
165 STIRLING RD SINGAPORE,"165, Stirling Road, 140165, Stirling Road, Singapore, Singapore",1.29076505,103.8019171,
91 ZION RD SINGAPORE,,1.2908843,103.8340062,
170 STIRLING RD SINGAPORE,"170, Stirling Road, 140170, Stirling Road, Singapore, Singapore",1.29090075,103.8030815,
90 ZION RD SINGAPORE,,1.291039,103.8337104,
166 STIRLING RD SINGAPORE,"Blk 166, Stirling Road, 140164, Stirling Road, Singapore, Singapore",1.2911251,103.8025648,
77 INDUS RD SINGAPORE,,1.2911291,103.8269696,
78 INDUS RD SINGAPORE,,1.2913242,103.8275081,
142 TIONG BAHRU RD SINGAPORE,"Tiong Bahru Road, 140132, Singapore, Singapore",1.2913252,103.8153102,
164 STIRLING RD SINGAPORE,"164, Stirling Road, 140164, Stirling Road, Singapore, Singapore",1.29147835,103.8025542,
89 ZION RD SINGAPORE,,1.2915498,103.8334643,
88 ZION RD SINGAPORE,,1.2917826,103.8329327,
3 DELTA AVE SINGAPORE,,1.2917878,103.8272873,
4 DELTA AVE SINGAPORE,"Blk 4, 4, Delta Avenue, 160005, Delta Avenue, Singapore, Singapore",1.29179375,103.8265561,
163 STIRLING RD SINGAPORE,"163, Stirling Road, 140163, Stirling Road, Singapore, Singapore",1.2918678,103.8026674,
131 CLARENCE LANE SINGAPORE,"Clarence Lane, 141129, Singapore, Singapore",1.2919091,103.8140283,
1 DELTA AVE SINGAPORE,"Delta Avenue, 160005, Singapore, Singapore",1.2920467,103.8269271,
160 MEI LING ST SINGAPORE,"160, Mei Ling Street, 140160, Mei Ling Street, Singapore, Singapore",1.2920659,103.8043039,
161 MEI LING ST SINGAPORE,"161A, Mei Ling Street, 141161, Mei Ling Street, Singapore, Singapore",1.2920925,103.8035719,
2 DELTA AVE SINGAPORE,"Delta Avenue, 248371, Singapore, Singapore",1.2921536,103.826064,
162 MEI LING ST SINGAPORE,"162, Mei Ling Street, 140162, Mei Ling Street, Singapore, Singapore",1.29220465,103.8028706,
